Q9BYM8	reviewed	HOIL1_HUMAN	RanBP-type and C3HC4-type zinc finger-containing protein 1 (EC 2.3.2.31) (HBV-associated factor 4) (Heme-oxidized IRP2 ubiquitin ligase 1) (HOIL-1) (Hepatitis B virus X-associated protein 4) (RING finger protein 54) (RING-type E3 ubiquitin transferase HOIL-1) (Ubiquitin-conjugating enzyme 7-interacting protein 3)	RBCK1 C20orf18 RNF54 UBCE7IP3 XAP3 XAP4	Homo sapiens (Human)	510
Q9BYN7	reviewed	ZN341_HUMAN	Zinc finger protein 341	ZNF341	Homo sapiens (Human)	854
Q9BYV2	reviewed	TRI54_HUMAN	Tripartite motif-containing protein 54 (Muscle-specific RING finger protein) (MuRF) (Muscle-specific RING finger protein 3) (MuRF-3) (MuRF3) (RING finger protein 30)	TRIM54 MURF MURF3 RNF30	Homo sapiens (Human)	358
Q9BYV6	reviewed	TRI55_HUMAN	Tripartite motif-containing protein 55 (Muscle-specific RING finger protein 2) (MuRF-2) (MuRF2) (RING finger protein 29)	TRIM55 MURF2 RNF29	Homo sapiens (Human)	548
Q9BZ95	reviewed	NSD3_HUMAN	Histone-lysine N-methyltransferase NSD3 (EC 2.1.1.370) (EC 2.1.1.371) (Nuclear SET domain-containing protein 3) (Protein whistle) (WHSC1-like 1 isoform 9 with methyltransferase activity to lysine) (Wolf-Hirschhorn syndrome candidate 1-like protein 1) (WHSC1-like protein 1)	NSD3 WHSC1L1 DC28	Homo sapiens (Human)	1437
Q9BZE0	reviewed	GLIS2_HUMAN	Zinc finger protein GLIS2 (GLI-similar 2) (Neuronal Krueppel-like protein)	GLIS2 NKL	Homo sapiens (Human)	524
Q9BZL6	reviewed	KPCD2_HUMAN	Serine/threonine-protein kinase D2 (EC 2.7.11.13) (nPKC-D2)	PRKD2 PKD2 HSPC187	Homo sapiens (Human)	878
Q9BZR9	reviewed	TRIM8_HUMAN	E3 ubiquitin-protein ligase TRIM8 (EC 2.3.2.27) (Glioblastoma-expressed RING finger protein) (RING finger protein 27) (RING-type E3 ubiquitin transferase TRIM8) (Tripartite motif-containing protein 8)	TRIM8 GERP RNF27	Homo sapiens (Human)	551
Q9BZS1	reviewed	FOXP3_HUMAN	"Forkhead box protein P3 (Scurfin) [Cleaved into: Forkhead box protein P3, C-terminally processed; Forkhead box protein P3 41 kDa form]"	FOXP3 IPEX JM2	Homo sapiens (Human)	431
Q9BZY9	reviewed	TRI31_HUMAN	E3 ubiquitin-protein ligase TRIM31 (EC 2.3.2.27) (Tripartite motif-containing protein 31)	TRIM31 C6orf13 RNF	Homo sapiens (Human)	425
Q9C019	reviewed	TRI15_HUMAN	E3 ubiquitin-protein ligase TRIM15 (EC 2.3.2.27) (RING finger protein 93) (Zinc finger protein 178) (Zinc finger protein B7)	TRIM15 RNF93 ZNF178 ZNFB7	Homo sapiens (Human)	465
Q9C026	reviewed	TRIM9_HUMAN	E3 ubiquitin-protein ligase TRIM9 (EC 2.3.2.27) (RING finger protein 91) (RING-type E3 ubiquitin transferase TRIM9) (Tripartite motif-containing protein 9)	TRIM9 KIAA0282 RNF91	Homo sapiens (Human)	710
Q9C029	reviewed	TRIM7_HUMAN	E3 ubiquitin-protein ligase TRIM7 (EC 2.3.2.27) (Glycogenin-interacting protein) (RING finger protein 90) (Tripartite motif-containing protein 7)	TRIM7 GNIP RNF90	Homo sapiens (Human)	511
Q9C030	reviewed	TRIM6_HUMAN	Tripartite motif-containing protein 6 (EC 2.3.2.27) (RING finger protein 89) (RING-type E3 ubiquitin transferase TRIM6)	TRIM6 RNF89	Homo sapiens (Human)	488
Q9C035	reviewed	TRIM5_HUMAN	Tripartite motif-containing protein 5 (EC 2.3.2.27) (RING finger protein 88) (RING-type E3 ubiquitin transferase TRIM5)	TRIM5 RNF88	Homo sapiens (Human)	493
Q9C037	reviewed	TRIM4_HUMAN	E3 ubiquitin-protein ligase TRIM4 (EC 2.3.2.27) (RING finger protein 87) (RING-type E3 ubiquitin transferase TRIM4) (Tripartite motif-containing protein 4)	TRIM4 RNF87	Homo sapiens (Human)	500
Q9C040	reviewed	TRIM2_HUMAN	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING finger protein 86) (RING-type E3 ubiquitin transferase TRIM2)	TRIM2 KIAA0517 RNF86	Homo sapiens (Human)	744
Q9C086	reviewed	IN80B_HUMAN	INO80 complex subunit B (High mobility group AT-hook 1-like 4) (IES2 homolog) (hIes2) (PAP-1-associated protein 1) (PAPA-1) (Zinc finger HIT domain-containing protein 4)	INO80B HMGA1L4 PAPA1 ZNHIT4	Homo sapiens (Human)	356
Q9C0A1	reviewed	ZFHX2_HUMAN	Zinc finger homeobox protein 2 (Zinc finger homeodomain protein 2) (ZFH-2)	ZFHX2 KIAA1056 KIAA1762 ZNF409	Homo sapiens (Human)	2572
Q9C0B0	reviewed	UNK_HUMAN	RING finger protein unkempt homolog (Zinc finger CCCH domain-containing protein 5)	UNK KIAA1753 ZC3H5 ZC3HDC5	Homo sapiens (Human)	810
Q9C0E8	reviewed	LNP_HUMAN	Endoplasmic reticulum junction formation protein lunapark (ER junction formation factor lunapark)	LNPK KIAA1715 LNP	Homo sapiens (Human)	428
Q9C0F0	reviewed	ASXL3_HUMAN	Putative Polycomb group protein ASXL3 (Additional sex combs-like protein 3)	ASXL3 KIAA1713	Homo sapiens (Human)	2248
Q9C0F3	reviewed	ZN436_HUMAN	Zinc finger protein 436	ZNF436 KIAA1710	Homo sapiens (Human)	470
Q9C0G0	reviewed	ZN407_HUMAN	Zinc finger protein 407	ZNF407 KIAA1703	Homo sapiens (Human)	2248
Q9C0K0	reviewed	BC11B_HUMAN	B-cell lymphoma/leukemia 11B (BCL-11B) (B-cell CLL/lymphoma 11B) (COUP-TF-interacting protein 2) (Radiation-induced tumor suppressor gene 1 protein) (hRit1)	BCL11B CTIP2 RIT1	Homo sapiens (Human)	894
Q9GZT9	reviewed	EGLN1_HUMAN	Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2) (SM-20)	EGLN1 C1orf12 PNAS-118 PNAS-137	Homo sapiens (Human)	426
Q9GZU2	reviewed	PEG3_HUMAN	Paternally-expressed gene 3 protein (Zinc finger and SCAN domain-containing protein 24)	PEG3 KIAA0287 ZSCAN24	Homo sapiens (Human)	1588
Q9GZV8	reviewed	PRD14_HUMAN	PR domain zinc finger protein 14 (EC 2.1.1.-) (PR domain-containing protein 14)	PRDM14	Homo sapiens (Human)	571
Q9GZX5	reviewed	ZN350_HUMAN	Zinc finger protein 350 (KRAB zinc finger protein ZFQR) (Zinc finger and BRCA1-interacting protein with a KRAB domain 1) (Zinc finger protein ZBRK1)	ZNF350 ZBRK1	Homo sapiens (Human)	532
Q9H000	reviewed	MKRN2_HUMAN	E3 ubiquitin-protein ligase makorin-2 (EC 2.3.2.27) (RING finger protein 62) (RING-type E3 ubiquitin transferase makorin-2)	MKRN2 RNF62 HSPC070	Homo sapiens (Human)	416
Q9H040	reviewed	SPRTN_HUMAN	DNA-dependent metalloprotease SPRTN (EC 3.4.24.-) (DNA damage protein targeting VCP) (DVC1) (Protein with SprT-like domain at the N terminus) (Spartan)	SPRTN C1orf124 DVC1 UNQ1880/PRO4323	Homo sapiens (Human)	489
Q9H0A6	reviewed	RNF32_HUMAN	RING finger protein 32	RNF32 FKSG33 HSD15	Homo sapiens (Human)	362
Q9H0C1	reviewed	ZMY12_HUMAN	Zinc finger MYND domain-containing protein 12	ZMYND12	Homo sapiens (Human)	365
Q9H0D2	reviewed	ZN541_HUMAN	Zinc finger protein 541	ZNF541	Homo sapiens (Human)	1346
Q9H0D6	reviewed	XRN2_HUMAN	5'-3' exoribonuclease 2 (EC 3.1.13.-) (DHM1-like protein) (DHP protein)	XRN2	Homo sapiens (Human)	950
Q9H0E7	reviewed	UBP44_HUMAN	Ubiquitin carboxyl-terminal hydrolase 44 (EC 3.4.19.12) (Deubiquitinating enzyme 44) (Ubiquitin thioesterase 44) (Ubiquitin-specific-processing protease 44)	USP44	Homo sapiens (Human)	712
Q9H0F5	reviewed	RNF38_HUMAN	E3 ubiquitin-protein ligase RNF38 (EC 2.3.2.27) (RING finger protein 38) (RING-type E3 ubiquitin transferase RNF38)	RNF38	Homo sapiens (Human)	515
Q9H0F6	reviewed	SHRPN_HUMAN	Sharpin (Shank-associated RH domain-interacting protein) (Shank-interacting protein-like 1) (hSIPL1)	SHARPIN SIPL1 PSEC0216	Homo sapiens (Human)	387
Q9H0H5	reviewed	RGAP1_HUMAN	Rac GTPase-activating protein 1 (Male germ cell RacGap) (MgcRacGAP) (Protein CYK4 homolog) (CYK4) (HsCYK-4)	RACGAP1 KIAA1478 MGCRACGAP	Homo sapiens (Human)	632
Q9H0J9	reviewed	PAR12_HUMAN	Protein mono-ADP-ribosyltransferase PARP12 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 12) (ARTD12) (Poly [ADP-ribose] polymerase 12) (PARP-12) (Zinc finger CCCH domain-containing protein 1)	PARP12 ZC3HDC1	Homo sapiens (Human)	701
Q9H0M4	reviewed	ZCPW1_HUMAN	Zinc finger CW-type PWWP domain protein 1	ZCWPW1	Homo sapiens (Human)	648
Q9H0X6	reviewed	RN208_HUMAN	RING finger protein 208	RNF208	Homo sapiens (Human)	261
Q9H116	reviewed	GZF1_HUMAN	GDNF-inducible zinc finger protein 1 (Zinc finger and BTB domain-containing protein 23) (Zinc finger protein 336)	GZF1 ZBTB23 ZNF336	Homo sapiens (Human)	711
Q9H160	reviewed	ING2_HUMAN	Inhibitor of growth protein 2 (Inhibitor of growth 1-like protein) (ING1Lp) (p32) (p33ING2)	ING2 ING1L	Homo sapiens (Human)	280
Q9H165	reviewed	BC11A_HUMAN	B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)	BCL11A CTIP1 EVI9 KIAA1809 ZNF856	Homo sapiens (Human)	835
Q9H1B7	reviewed	I2BPL_HUMAN	Probable E3 ubiquitin-protein ligase IRF2BPL (EC 2.3.2.27) (Enhanced at puberty protein 1) (Interferon regulatory factor 2-binding protein-like)	IRF2BPL C14orf4 EAP1 KIAA1865 My039	Homo sapiens (Human)	796
Q9H1K0	reviewed	RBNS5_HUMAN	Rabenosyn-5 (110 kDa protein) (FYVE finger-containing Rab5 effector protein rabenosyn-5) (RAB effector RBSN) (Zinc finger FYVE domain-containing protein 20)	RBSN ZFYVE20	Homo sapiens (Human)	784
Q9H270	reviewed	VPS11_HUMAN	Vacuolar protein sorting-associated protein 11 homolog (hVPS11) (RING finger protein 108)	VPS11 RNF108 PP3476	Homo sapiens (Human)	941
Q9H2H0	reviewed	CXXC4_HUMAN	CXXC-type zinc finger protein 4 (Inhibition of the Dvl and axin complex protein)	CXXC4 IDAX	Homo sapiens (Human)	198
Q9H2P0	reviewed	ADNP_HUMAN	Activity-dependent neuroprotector homeobox protein (Activity-dependent neuroprotective protein)	ADNP ADNP1 KIAA0784	Homo sapiens (Human)	1102
Q9H2S5	reviewed	RNF39_HUMAN	RING finger protein 39 (Protein HZFw)	RNF39 HZFW	Homo sapiens (Human)	420
Q9H2S9	reviewed	IKZF4_HUMAN	Zinc finger protein Eos (Ikaros family zinc finger protein 4)	IKZF4 KIAA1782 ZNFN1A4	Homo sapiens (Human)	585
Q9H2Y7	reviewed	ZN106_HUMAN	Zinc finger protein 106 (Zfp-106) (Zinc finger protein 474)	ZNF106 SH3BP3 ZFP106 ZNF474	Homo sapiens (Human)	1883
Q9H334	reviewed	FOXP1_HUMAN	Forkhead box protein P1 (Mac-1-regulated forkhead) (MFH)	FOXP1 HSPC215	Homo sapiens (Human)	677
Q9H3H1	reviewed	MOD5_HUMAN	tRNA dimethylallyltransferase (EC 2.5.1.75) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (hGRO1) (tRNA isopentenyltransferase 1) (IPTase)	TRIT1 IPT MOD5	Homo sapiens (Human)	467
Q9H3R0	reviewed	KDM4C_HUMAN	Lysine-specific demethylase 4C (EC 1.14.11.66) (Gene amplified in squamous cell carcinoma 1 protein) (GASC-1 protein) (JmjC domain-containing histone demethylation protein 3C) (Jumonji domain-containing protein 2C) ([histone H3]-trimethyl-L-lysine(9) demethylase 4C)	KDM4C GASC1 JHDM3C JMJD2C KIAA0780	Homo sapiens (Human)	1056
Q9H4I2	reviewed	ZHX3_HUMAN	Zinc fingers and homeoboxes protein 3 (Triple homeobox protein 1) (Zinc finger and homeodomain protein 3)	ZHX3 KIAA0395 TIX1	Homo sapiens (Human)	956
Q9H4P4	reviewed	RNF41_HUMAN	E3 ubiquitin-protein ligase NRDP1 (EC 2.3.2.27) (RING finger protein 41) (RING-type E3 ubiquitin transferase NRDP1)	RNF41 FLRF NRDP1 SBBI03	Homo sapiens (Human)	317
Q9H4Q3	reviewed	PRD13_HUMAN	PR domain zinc finger protein 13 (EC 2.1.1.-) (PR domain-containing protein 13)	PRDM13 PFM10	Homo sapiens (Human)	707
Q9H4Q4	reviewed	PRD12_HUMAN	PR domain zinc finger protein 12 (EC 2.1.1.-) (PR domain-containing protein 12)	PRDM12 PFM9	Homo sapiens (Human)	367
Q9H4T2	reviewed	ZSC16_HUMAN	Zinc finger and SCAN domain-containing protein 16 (Zinc finger protein 392) (Zinc finger protein 435)	ZSCAN16 ZNF392 ZNF435	Homo sapiens (Human)	348
Q9H4W6	reviewed	COE3_HUMAN	Transcription factor COE3 (Early B-cell factor 3) (EBF-3) (Olf-1/EBF-like 2) (O/E-2) (OE-2)	EBF3 COE3	Homo sapiens (Human)	596
Q9H4Z2	reviewed	ZN335_HUMAN	Zinc finger protein 335 (NRC-interacting factor 1) (NIF-1)	ZNF335	Homo sapiens (Human)	1342
Q9H582	reviewed	ZN644_HUMAN	Zinc finger protein 644 (Zinc finger motif enhancer-binding protein 2) (Zep-2)	ZNF644 KIAA1221 ZEP2	Homo sapiens (Human)	1327
Q9H5H4	reviewed	ZN768_HUMAN	Zinc finger protein 768	ZNF768	Homo sapiens (Human)	540
Q9H5U6	reviewed	ZCHC4_HUMAN	rRNA N6-adenosine-methyltransferase ZCCHC4 (EC 2.1.1.-) (Zinc finger CCHC domain-containing protein 4)	ZCCHC4	Homo sapiens (Human)	513
Q9H5V7	reviewed	IKZF5_HUMAN	Zinc finger protein Pegasus (Ikaros family zinc finger protein 5)	IKZF5 ZNFN1A5	Homo sapiens (Human)	419
Q9H6E5	reviewed	STPAP_HUMAN	Speckle targeted PIP5K1A-regulated poly(A) polymerase (Star-PAP) (EC 2.7.7.19) (RNA-binding motif protein 21) (RNA-binding protein 21) (U6 snRNA-specific terminal uridylyltransferase 1) (U6-TUTase) (EC 2.7.7.52)	TUT1 RBM21	Homo sapiens (Human)	874
Q9H6Y7	reviewed	RN167_HUMAN	E3 ubiquitin-protein ligase RNF167 (EC 2.3.2.27) (RING finger protein 167)	RNF167 RING105 LP2254	Homo sapiens (Human)	350
Q9H707	reviewed	ZN552_HUMAN	Zinc finger protein 552	ZNF552	Homo sapiens (Human)	407
Q9H7B4	reviewed	SMYD3_HUMAN	Histone-lysine N-methyltransferase SMYD3 (EC 2.1.1.354) (SET and MYND domain-containing protein 3) (Zinc finger MYND domain-containing protein 1)	SMYD3 ZMYND1 ZNFN3A1	Homo sapiens (Human)	428
Q9H7S9	reviewed	ZN703_HUMAN	Zinc finger protein 703 (Zinc finger elbow-related proline domain protein 1)	ZNF703 ZEPPO1 ZPO1	Homo sapiens (Human)	590
Q9H7X3	reviewed	ZN696_HUMAN	Zinc finger protein 696	ZNF696	Homo sapiens (Human)	374
Q9H7Z6	reviewed	KAT8_HUMAN	"Histone acetyltransferase KAT8 (EC 2.3.1.48) (Lysine acetyltransferase 8) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 1) (MYST-1) (hMOF)"	KAT8 MOF MYST1 PP7073	Homo sapiens (Human)	458
Q9H871	reviewed	RMD5A_HUMAN	E3 ubiquitin-protein transferase RMND5A (EC 2.3.2.27) (P44CTLH) (Protein RMD5 homolog A)	RMND5A	Homo sapiens (Human)	391
Q9H8N7	reviewed	ZN395_HUMAN	Zinc finger protein 395 (HD-regulating factor 2) (HDRF-2) (Huntington disease gene regulatory region-binding protein 2) (HD gene regulatory region-binding protein 2) (HDBP-2) (Papillomavirus regulatory factor 1) (PRF-1) (Papillomavirus-binding factor)	ZNF395 HDBP2 PBF	Homo sapiens (Human)	513
Q9H8W4	reviewed	PKHF2_HUMAN	Pleckstrin homology domain-containing family F member 2 (PH domain-containing family F member 2) (Endoplasmic reticulum-associated apoptosis-involved protein containing PH and FYVE domains) (EAPF) (PH and FYVE domain-containing protein 2) (Phafin-2) (Phafin2) (Zinc finger FYVE domain-containing protein 18)	PLEKHF2 ZFYVE18	Homo sapiens (Human)	249
Q9H8W5	reviewed	TRI45_HUMAN	E3 ubiquitin-protein ligase TRIM45 (EC 2.3.2.27) (RING finger protein 99)	TRIM45 RNF99	Homo sapiens (Human)	580
Q9H8Y5	reviewed	ANKZ1_HUMAN	tRNA endonuclease ANKZF1 (EC 3.1.-.-) (Ankyrin repeat and zinc finger domain-containing protein 1) (Zinc finger protein 744)	ANKZF1 ZNF744	Homo sapiens (Human)	726
Q9H992	reviewed	MARH7_HUMAN	E3 ubiquitin-protein ligase MARCHF7 (EC 2.3.2.27) (Axotrophin) (Membrane-associated RING finger protein 7) (Membrane-associated RING-CH protein VII) (MARCH-VII) (RING finger protein 177) (RING-type E3 ubiquitin transferase MARCHF7)	MARCHF7 AXOT MARCH7 RNF177	Homo sapiens (Human)	704
Q9H9D4	reviewed	ZN408_HUMAN	Zinc finger protein 408 (PR domain zinc finger protein 17)	ZNF408 PFM14 PRDM17	Homo sapiens (Human)	720
Q9H9P5	reviewed	UNKL_HUMAN	Putative E3 ubiquitin-protein ligase UNKL (EC 2.3.2.-) (RING finger protein unkempt-like) (Zinc finger CCCH domain-containing protein 5-like)	UNKL C16orf28 ZC3H5L ZC3HDC5L	Homo sapiens (Human)	680
Q9H9V4	reviewed	RN122_HUMAN	RING finger protein 122	RNF122	Homo sapiens (Human)	155
Q9H9Y6	reviewed	RPA2_HUMAN	DNA-directed RNA polymerase I subunit RPA2 (RNA polymerase I subunit 2) (EC 2.7.7.6) (DNA-directed RNA polymerase I 135 kDa polypeptide) (RPA135)	POLR1B	Homo sapiens (Human)	1135
Q9H9Z2	reviewed	LN28A_HUMAN	Protein lin-28 homolog A (Lin-28A) (Zinc finger CCHC domain-containing protein 1)	LIN28A CSDD1 LIN28 ZCCHC1	Homo sapiens (Human)	209
Q9HA38	reviewed	ZMAT3_HUMAN	Zinc finger matrin-type protein 3 (Zinc finger protein WIG-1) (p53-activated gene 608 protein)	ZMAT3 PAG608 WIG1	Homo sapiens (Human)	289
Q9HAJ7	reviewed	SP30L_HUMAN	Histone deacetylase complex subunit SAP30L (HCV non-structural protein 4A-transactivated protein 2) (Sin3 corepressor complex subunit SAP30L) (Sin3-associated protein p30-like)	SAP30L NS4ATP2	Homo sapiens (Human)	183
Q9HAK2	reviewed	COE2_HUMAN	Transcription factor COE2 (Early B-cell factor 2) (EBF-2)	EBF2 COE2	Homo sapiens (Human)	575
Q9HAW0	reviewed	BRF2_HUMAN	Transcription factor IIIB 50 kDa subunit (TFIIIB50) (hTFIIIB50) (B-related factor 2) (BRF-2) (hBRFU)	BRF2 BRFU PRO1470	Homo sapiens (Human)	419
Q9HAZ2	reviewed	PRD16_HUMAN	Histone-lysine N-methyltransferase PRDM16 (EC 2.1.1.367) (PR domain zinc finger protein 16) (PR domain-containing protein 16) (Transcription factor MEL1) (MDS1/EVI1-like gene 1)	PRDM16 KIAA1675 MEL1 PFM13	Homo sapiens (Human)	1276
Q9HB58	reviewed	SP110_HUMAN	Sp110 nuclear body protein (Interferon-induced protein 41/75) (Speckled 110 kDa) (Transcriptional coactivator Sp110)	SP110	Homo sapiens (Human)	689
Q9HBD1	reviewed	RC3H2_HUMAN	Roquin-2 (EC 2.3.2.27) (Membrane-associated nucleic acid-binding protein) (RING finger and CCCH-type zinc finger domain-containing protein 2) (RING finger protein 164) (RING-type E3 ubiquitin transferase Roquin-2)	RC3H2 MNAB RNF164	Homo sapiens (Human)	1191
Q9HBE1	reviewed	PATZ1_HUMAN	"POZ-, AT hook-, and zinc finger-containing protein 1 (BTB/POZ domain zinc finger transcription factor) (Protein kinase A RI subunit alpha-associated protein) (Zinc finger and BTB domain-containing protein 19) (Zinc finger protein 278) (Zinc finger sarcoma gene protein)"	PATZ1 PATZ RIAZ ZBTB19 ZNF278 ZSG	Homo sapiens (Human)	687
Q9HBF4	reviewed	ZFYV1_HUMAN	Zinc finger FYVE domain-containing protein 1 (Double FYVE-containing protein 1) (SR3) (Tandem FYVE fingers-1)	ZFYVE1 DFCP1 KIAA1589 TAFF1 ZNFN2A1 PP10436	Homo sapiens (Human)	777
Q9HBL0	reviewed	TENS1_HUMAN	Tensin-1 (EC 3.1.3.-)	TNS1 TNS	Homo sapiens (Human)	1839
Q9HBT8	reviewed	Z286A_HUMAN	Zinc finger protein 286A	ZNF286A KIAA1874 ZNF286	Homo sapiens (Human)	521
Q9HC78	reviewed	ZBT20_HUMAN	Zinc finger and BTB domain-containing protein 20 (Dendritic-derived BTB/POZ zinc finger protein) (Zinc finger protein 288)	ZBTB20 DPZF ZNF288	Homo sapiens (Human)	741
Q9HCC9	reviewed	LST2_HUMAN	Lateral signaling target protein 2 homolog (hLst2) (Zinc finger FYVE domain-containing protein 28)	ZFYVE28 KIAA1643 LST2	Homo sapiens (Human)	887
Q9HCI7	reviewed	MSL2_HUMAN	E3 ubiquitin-protein ligase MSL2 (EC 2.3.2.-) (E3 ubiquitin-protein transferase MSL2) (Male-specific lethal 2-like 1) (MSL2-like 1) (Male-specific lethal-2 homolog) (MSL-2) (Male-specific lethal-2 homolog 1) (RING finger protein 184)	MSL2 KIAA1585 MSL2L1 RNF184	Homo sapiens (Human)	577
Q9HCK0	reviewed	ZBT26_HUMAN	Zinc finger and BTB domain-containing protein 26 (Zinc finger protein 481) (Zinc finger protein Bioref)	ZBTB26 KIAA1572 ZNF481	Homo sapiens (Human)	441
Q9HCM9	reviewed	TRI39_HUMAN	E3 ubiquitin-protein ligase TRIM39 (EC 2.3.2.27) (RING finger protein 23) (RING-type E3 ubiquitin transferase TRIM39) (Testis-abundant finger protein) (Tripartite motif-containing protein 39)	TRIM39 RNF23 TFP	Homo sapiens (Human)	518
Q9HCX3	reviewed	ZN304_HUMAN	Zinc finger protein 304 (KRAB-containing zinc finger protein)	ZNF304	Homo sapiens (Human)	659
Q9NP61	reviewed	ARFG3_HUMAN	ADP-ribosylation factor GTPase-activating protein 3 (ARF GAP 3)	ARFGAP3 ARFGAP1	Homo sapiens (Human)	516
Q9NP64	reviewed	ZCC17_HUMAN	Zinc finger CCHC domain-containing protein 17 (Nucleolar protein of 40 kDa) (pNO40) (Pnn-interacting nucleolar protein) (Putative S1 RNA-binding domain protein) (PS1D protein)	ZCCHC17 PS1D HSPC243 HSPC251 LDC4	Homo sapiens (Human)	241
Q9NPC3	reviewed	CIP1_HUMAN	E3 ubiquitin-protein ligase CCNB1IP1 (EC 2.3.2.27) (Cyclin-B1-interacting protein 1) (Human enhancer of invasion 10) (RING-type E3 ubiquitin transferase CCNB1IP1)	CCNB1IP1 C14orf18 HEI10	Homo sapiens (Human)	277
Q9NPC7	reviewed	MYNN_HUMAN	Myoneurin (Zinc finger and BTB domain-containing protein 31)	MYNN OSZF ZBTB31 SBBIZ1	Homo sapiens (Human)	610
Q9NPF8	reviewed	ADAP2_HUMAN	Arf-GAP with dual PH domain-containing protein 2 (Centaurin-alpha-2) (Cnt-a2)	ADAP2 CENTA2	Homo sapiens (Human)	381
Q9NQ86	reviewed	TRI36_HUMAN	E3 ubiquitin-protein ligase TRIM36 (EC 2.3.2.27) (RING finger protein 98) (RING-type E3 ubiquitin transferase TRIM36) (Tripartite motif-containing protein 36) (Zinc-binding protein Rbcc728)	TRIM36 RBCC728 RNF98	Homo sapiens (Human)	728
Q9NQC1	reviewed	JADE2_HUMAN	E3 ubiquitin-protein ligase Jade-2 (EC 2.3.2.27) (Jade family PHD finger protein 2) (PHD finger protein 15)	JADE2 KIAA0239 PHF15	Homo sapiens (Human)	790
Q9NQV6	reviewed	PRD10_HUMAN	PR domain zinc finger protein 10 (EC 2.1.1.-) (PR domain-containing protein 10) (Tristanin)	PRDM10 KIAA1231 PFM7 TRIS	Homo sapiens (Human)	1147
Q9NQV7	reviewed	PRDM9_HUMAN	Histone-lysine N-methyltransferase PRDM9 (PR domain zinc finger protein 9) (PR domain-containing protein 9) (Protein-lysine N-methyltransferase PRDM9) (EC 2.1.1.-) ([histone H3]-lysine36 N-trimethyltransferase PRDM9) (EC 2.1.1.359) ([histone H3]-lysine4 N-trimethyltransferase PRDM9) (EC 2.1.1.354) ([histone H3]-lysine9 N-trimethyltransferase PRDM9) (EC 2.1.1.355) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.361)	PRDM9 PFM6	Homo sapiens (Human)	894
